frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
545,22,590.302734375 886.2957763671875 1044.533447265625 1295.2061767578125,car,753.0587158203125 1148.29296875 879.0460205078125 1189.35791015625,0.7611997127532959,AK64DHV,0.7833633989508544
546,22,587.3602294921875 889.3207397460938 1043.5162353515625 1300.9464111328125,car,752.7451171875 1152.097900390625 879.0743408203125 1194.983154296875,0.7911050915718079,AKEADHV,0.3752113964625649
547,22,586.060546875 890.7325439453125 1043.4595947265625 1302.84423828125,car,750.8790283203125 1152.723388671875 879.4727783203125 1197.525146484375,0.8698552250862122,AK64DHV,0.5456869918252281
548,22,582.6398315429688 893.552490234375 1044.7171630859375 1307.43896484375,car,750.9131469726562 1157.7200927734375 880.5657348632812 1201.0467529296875,0.8801317811012268,AKE4DHV,0.6080679564515978
549,22,580.53857421875 896.5493774414062 1044.136962890625 1311.38671875,car,749.7056884765625 1164.673828125 872.0640869140625 1204.70751953125,0.8307254314422607,AK64DHV},0.26267448362635026
550,22,579.3753051757812 897.555419921875 1043.2950439453125 1314.2586669921875,car,751.404296875 1167.092041015625 872.980224609375 1208.219482421875,0.8194067478179932,AKE4DHV,0.6550624102511711
551,22,576.9181518554688 900.4451904296875 1048.045654296875 1319.94970703125,car,749.6090087890625 1170.35009765625 873.8529052734375 1214.11376953125,0.8368957042694092,AK64DHV,0.8110464558257876
552,22,574.252197265625 903.5847778320312 1042.1217041015625 1323.3936767578125,car,747.052490234375 1177.272705078125 878.676025390625 1217.596435546875,0.8270179629325867,AK64DHV,0.3181301252369451
553,22,573.2830810546875 904.691650390625 1038.619873046875 1327.2882080078125,car,746.2171630859375 1178.57275390625 866.7713623046875 1219.25048828125,0.8201761841773987,AK64DMV,0.33530430576522624
554,22,571.2913818359375 907.6581420898438 1037.424072265625 1331.920166015625,car,749.6776123046875 1181.1455078125 866.1268310546875 1222.9443359375,0.8496798872947693,AK64DHV,0.9268968383547693
555,22,568.8099975585938 911.2913208007812 1040.9124755859375 1336.7906494140625,car,744.460205078125 1185.67529296875 868.966796875 1227.98974609375,0.8327780961990356,AKE4DHV,0.7260550433168482
556,22,567.4407958984375 914.1302490234375 1041.4215087890625 1340.4215087890625,car,740.5740966796875 1188.73779296875 872.4718017578125 1229.53857421875,0.8671403527259827,AK64DHV,0.47106779437694646
557,22,565.9819946289062 919.0892333984375 1041.89208984375 1344.67138671875,car,737.619873046875 1194.02734375 869.529541015625 1234.15478515625,0.8440671563148499,AKE4DHV,0.6268972150180632
558,22,564.9180297851562 921.509521484375 1041.796142578125 1348.6351318359375,car,737.43408203125 1199.647705078125 867.3984375 1240.664794921875,0.8065383434295654,AKE4DMV,0.39474858491101666
559,22,564.0773315429688 924.5284423828125 1042.1602783203125 1351.7091064453125,car,734.791015625 1204.3123779296875 865.194580078125 1243.5526123046875,0.7151040434837341,AKE4DMV,0.49142799067300175
560,22,562.6715087890625 927.921875 1037.6204833984375 1356.9739990234375,car,732.6866455078125 1205.9364013671875 861.52294921875 1247.9913330078125,0.8197448253631592,AKE4DHV,0.2106851170424125
561,22,559.8276977539062 931.8765258789062 1038.3033447265625 1360.7193603515625,car,727.7926635742188 1208.684814453125 859.0623168945312 1251.58203125,0.7767430543899536,AK64DHV,0.7620238659543158
562,22,558.4378662109375 934.2813720703125 1040.106201171875 1364.82373046875,car,730.6116943359375 1211.845703125 857.9805908203125 1254.2412109375,0.8594686388969421,AK64DHV,0.8529382579776975
563,22,556.8739013671875 937.1514282226562 1038.9061279296875 1369.9149169921875,car,730.0242919921875 1216.60498046875 859.992431640625 1259.6103515625,0.8635969161987305,AK64DMV,0.4660043499433319
564,22,554.7344360351562 940.7090454101562 1041.5184326171875 1374.2144775390625,car,725.6082763671875 1222.1865234375 858.5628662109375 1264.17626953125,0.8710944056510925,AKG4@HV,0.4571940129773027
565,22,554.2947998046875 942.1570434570312 1042.002685546875 1375.9412841796875,car,728.1511840820312 1224.2900390625 858.7311401367188 1265.365234375,0.863526463508606,AK64DMV,0.648830456691038
566,22,551.912353515625 946.7106323242188 1042.2857666015625 1381.0096435546875,car,725.0582275390625 1230.121826171875 853.79931640625 1273.5625,0.8539205193519592,AK64DHV,0.8373340536658077
567,22,549.2236938476562 951.4043579101562 1041.8505859375 1385.513916015625,car,723.3265380859375 1234.85888671875 853.6484375 1278.49169921875,0.8545309901237488,AK64DMV,0.6672176739827254
568,22,546.9202880859375 954.4342041015625 1036.3070068359375 1387.728271484375,car,722.55126953125 1238.1273193359375 853.7779541015625 1281.6295166015625,0.8522545099258423,AK64DHV,0.36043483983754204
569,22,545.0812377929688 959.1306762695312 1032.6705322265625 1392.47119140625,car,721.9095458984375 1241.66552734375 852.7178955078125 1285.18701171875,0.8804423213005066,AK64DMV,0.8816598740306554
570,22,542.8909301757812 961.7385864257812 1037.7900390625 1399.386962890625,car,722.0648193359375 1247.61669921875 852.3905029296875 1290.607421875,0.8781030774116516,AK64DMV,0.8093574906194327
571,22,541.7003173828125 963.5006103515625 1039.2530517578125 1403.2054443359375,car,720.2517700195312 1248.4091796875 855.0894165039062 1292.21875,0.8663049340248108,AK64DMV,0.44526966822258773
572,22,539.3251953125 967.144775390625 1039.3642578125 1407.735107421875,car,715.315673828125 1253.57958984375 852.3792724609375 1297.16357421875,0.874144971370697,AK64DMV,0.560228569808771
573,22,537.156494140625 969.5728759765625 1039.43798828125 1411.80712890625,car,715.6107788085938 1258.835693359375 852.4954223632812 1301.218505859375,0.8436851501464844,AK64DMV,0.626516439101505
574,22,536.171875 971.3942260742188 1039.076416015625 1413.545654296875,car,712.90234375 1261.93017578125 851.8707275390625 1306.032470703125,0.8515979051589966,AKE4DMV,0.5868309973710862
575,22,533.3544311523438 977.3563232421875 1036.815673828125 1418.10791015625,car,710.5419921875 1267.0283203125 849.53369140625 1312.0283203125,0.8350252509117126,AK64DMV,0.7681701500732053
576,22,530.8589477539062 982.4232788085938 1035.31689453125 1422.7744140625,car,708.3319702148438 1271.89794921875 846.5957641601562 1315.35986328125,0.7880945205688477,AKE4DMV,0.4558526258764745
577,22,529.806396484375 985.4491577148438 1035.523681640625 1424.8389892578125,car,708.091552734375 1274.317138671875 848.2509765625 1317.730224609375,0.8745583295822144,AK64DHV,0.4449751135320384
578,22,526.8455200195312 990.164306640625 1034.2967529296875 1427.7490234375,car,710.7347412109375 1278.92529296875 846.83837890625 1323.0361328125,0.8687719106674194,AK64DMV,0.30482722281792457
579,22,524.863037109375 994.9425048828125 1035.1868896484375 1431.8023681640625,car,707.433837890625 1283.75244140625 846.54345703125 1326.71240234375,0.869705080986023,AK64DMV,0.8809736131453317
580,22,523.31298828125 997.979248046875 1034.187744140625 1433.6817626953125,car,704.040771484375 1287.0328369140625 842.577880859375 1328.7432861328125,0.8615891933441162,AK64DMV,0.6878550140255031
581,22,520.84228515625 1000.4560546875 1034.797119140625 1434.7855224609375,car,708.1622314453125 1292.18359375 842.6090087890625 1336.293701171875,0.863529622554779,AK64DMV,0.5706952236850775
582,22,518.6876831054688 1004.0383911132812 1035.21533203125 1435.6463623046875,car,696.1177978515625 1297.95751953125 841.4315185546875 1342.55029296875,0.8362575173377991,AK64DMV,0.9557575216004829
583,22,517.1318359375 1004.6475219726562 1035.4022216796875 1435.2227783203125,car,700.56298828125 1299.471923828125 838.4520263671875 1344.694580078125,0.8456304669380188,AK64DMV,0.9225602537365235
584,22,513.859130859375 1009.0479736328125 1035.1151123046875 1435.8463134765625,car,693.661865234375 1306.0677490234375 840.850341796875 1348.2054443359375,0.8648692965507507,AK64DMV,0.8842373092518476
585,22,510.3414001464844 1012.767333984375 1033.4573974609375 1436.5552978515625,car,696.4651489257812 1311.4365234375 832.1635131835938 1354.34423828125,0.8828023076057434,AK64DMV,0.6320012151883588
586,22,508.0806884765625 1015.8416748046875 1032.850830078125 1436.4615478515625,car,694.4963989257812 1312.9737548828125 835.7606811523438 1356.7113037109375,0.8839213252067566,AK64DMV,0.7927585419594088
587,22,507.04840087890625 1020.4115600585938 1031.9830322265625 1436.2462158203125,car,692.7847290039062 1318.502197265625 830.9008178710938 1361.052490234375,0.8744276165962219,AK64DHV,0.6139843739821436
588,22,505.8045349121094 1024.9312744140625 1030.9105224609375 1435.9901123046875,car,692.596923828125 1325.0457763671875 831.916259765625 1371.3485107421875,0.8541259169578552,AK64DMV,0.8636617399833229
589,22,503.75750732421875 1028.34033203125 1030.8997802734375 1435.536376953125,car,690.2304077148438 1327.7178955078125 828.3117065429688 1372.9019775390625,0.850641667842865,AK64DHV,0.3344507711392707
590,22,500.858154296875 1031.9498291015625 1030.17138671875 1436.2286376953125,car,688.1591186523438 1332.958984375 829.6282348632812 1376.911376953125,0.8254653215408325,AK64DHV,0.7745845854008551
591,22,498.9875793457031 1035.3798828125 1028.419677734375 1436.673828125,car,687.302490234375 1339.7908935546875 822.46484375 1382.0999755859375,0.8817465901374817,AK64DHV,0.8196447623981675
592,22,497.882080078125 1037.6549072265625 1028.3287353515625 1435.9127197265625,car,687.3198852539062 1342.7916259765625 824.3767700195312 1384.5245361328125,0.8783708214759827,AK64DHV,0.6695754042941312
593,22,496.5224304199219 1042.7445068359375 1026.9786376953125 1436.3529052734375,car,685.6234741210938 1346.898193359375 825.6682739257812 1390.174072265625,0.8780207633972168,AK64DHV,0.5661458501238572
594,22,492.6510925292969 1046.86572265625 1025.6650390625 1436.50634765625,car,679.075927734375 1352.177734375 824.949951171875 1396.0830078125,0.8638089895248413,AK64DHV,0.47447353693533256
595,22,492.4468688964844 1049.8619384765625 1025.6890869140625 1435.9228515625,car,680.4801025390625 1356.0313720703125 824.354736328125 1401.7320556640625,0.8586156368255615,AK64DHV,0.6720886283728076
596,22,489.2521057128906 1054.6204833984375 1024.841552734375 1436.3795166015625,car,677.45068359375 1363.912109375 819.179443359375 1407.2919921875,0.8255085945129395,AK64DMV,0.34040237729338496
597,22,484.5807800292969 1059.866455078125 1024.7823486328125 1436.257568359375,car,674.2206420898438 1371.0947265625 816.6312866210938 1412.96826171875,0.7923730611801147,AK64DHV,0.8422838884390844
598,22,482.41796875 1062.7449951171875 1023.7208251953125 1435.448974609375,car,675.1187744140625 1373.626953125 817.3302001953125 1416.56494140625,0.8566367030143738,AK64DHV,0.6606100231929966
599,22,479.7110595703125 1064.9752197265625 1022.6597900390625 1435.859130859375,car,668.0588989257812 1378.715087890625 817.1262817382812 1422.466552734375,0.6570559740066528,AK64DMV,0.5802164452703433
600,22,476.3446044921875 1067.8936767578125 1022.35400390625 1434.859619140625,car,671.7896728515625 1383.853759765625 815.3243408203125 1428.936767578125,0.5711637139320374,AK64DHV,0.49799226580398953
601,22,474.5268249511719 1069.9447021484375 1022.5941162109375 1434.6915283203125,car,673.630126953125 1387.864501953125 812.841552734375 1433.752197265625,0.5862290263175964,AK64DHV,0.44327942532763637
392,76,500.580810546875 1023.8665771484375 983.7627563476562 1418.213134765625,car,656.006103515625 1287.966796875 799.955078125 1326.7060546875,0.2589462697505951,VO8HVF,0.5364505900421627
764,228,661.448974609375 794.7509155273438 1059.4754638671875 1113.567626953125,car,814.151611328125 1000.86279296875 920.5308837890625 1040.77392578125,0.27351972460746765,LN15ZZC,0.21859538042927198
765,228,659.8052490234375 797.5583251953125 1059.50478515625 1116.18720703125,0,811.7857421875 1003.85048828125 918.9909423828125 1043.7328125,0,0,0
766,228,658.1615234375 800.3657348632812 1059.5341064453125 1118.806787109375,0,809.419873046875 1006.83818359375 917.4510009765625 1046.69169921875,0,0,0
767,228,656.5177978515625 803.17314453125 1059.563427734375 1121.4263671875,0,807.05400390625 1009.82587890625 915.9110595703125 1049.6505859375,0,0,0
768,228,654.874072265625 805.9805541992188 1059.5927490234376 1124.045947265625,0,804.688134765625 1012.81357421875 914.3711181640625 1052.60947265625,0,0,0
769,228,653.2303466796875 808.7879638671875 1059.6220703125 1126.66552734375,car,802.322265625 1015.80126953125 912.8311767578125 1055.568359375,0.43802398443222046,LM15ZZC,0.5886335504893598
770,228,650.9605712890625 809.4693603515625 1056.791748046875 1129.8658447265625,car,790.68115234375 1020.391357421875 909.100341796875 1061.092041015625,0.42031845450401306,LISZZC,0.6725990874163464
771,228,649.4588419596354 811.7072143554688 1054.5565999348958 1132.6870930989583,0,788.8348388671875 1022.7281901041666 908.1182861328125 1063.7438151041667,0,0,0
772,228,647.9571126302084 813.945068359375 1052.3214518229167 1135.5083414713542,0,786.988525390625 1025.0650227864583 907.13623046875 1066.3955891927083,0,0,0
773,228,646.4553833007812 816.1829223632812 1050.0863037109375 1138.32958984375,car,785.1422119140625 1027.40185546875 906.1541748046875 1069.04736328125,0.30844226479530334,LHSZZC,0.45827372860193033
774,228,644.1889038085938 818.0370178222656 1049.9202880859375 1142.4531860351562,0,787.4778137207031 1029.1670532226562 906.9476623535156 1070.1249389648438,0,0,0
775,228,641.9224243164062 819.89111328125 1049.7542724609375 1146.5767822265625,car,789.8134155273438 1030.9322509765625 907.7411499023438 1071.2025146484375,0.7091541290283203,LW15ZZC,0.43315778093550156
776,228,638.9251708984375 822.4108276367188 1050.40625 1151.22119140625,car,791.8870849609375 1035.792236328125 900.3326416015625 1071.714599609375,0.6997854709625244,LM15ZZC,0.7807855512355473
777,228,636.4319254557291 824.1445109049479 1052.3482259114583 1154.8904215494792,0,789.4746500651041 1039.4972330729167 899.4050699869791 1077.33251953125,0,0,0
778,228,633.9386800130209 825.8781941731771 1054.2902018229167 1158.5596516927083,0,787.0622151692709 1043.2022298177083 898.4774983723959 1082.950439453125,0,0,0
779,228,631.4454345703125 827.6118774414062 1056.232177734375 1162.2288818359375,car,784.6497802734375 1046.9072265625 897.5499267578125 1088.568359375,0.7584887742996216,LNSZZC,0.1919348594441971
780,228,628.9841918945312 829.6011962890625 1057.3082275390625 1167.2125244140625,car,779.70263671875 1052.213623046875 894.234130859375 1093.5146484375,0.8468650579452515,LHSZZC,0.26024039704786633
781,228,628.2531127929688 830.6421508789062 1058.9130859375 1170.19677734375,car,777.1378173828125 1052.2978515625 890.5712890625 1094.15185546875,0.7563108205795288,LM15ZZC,0.5514285485466462
782,228,627.0105590820312 833.1134033203125 1058.26416015625 1174.7879638671875,car,765.8507080078125 1057.9937744140625 886.3033447265625 1099.0128173828125,0.5471547842025757,LN15ZZC,0.968563052068071
783,228,626.3231811523438 836.61474609375 1057.2105712890625 1178.29541015625,car,772.46875 1059.6534423828125 887.684814453125 1104.8353271484375,0.6603291034698486,LN15ZZC,0.4673182313220008
784,228,624.5393981933594 839.7736511230469 1056.9935302734375 1180.9603271484375,0,772.9974365234375 1062.2184448242188 888.698486328125 1106.1470336914062,0,0,0
785,228,622.755615234375 842.9325561523438 1056.7764892578125 1183.625244140625,car,773.526123046875 1064.783447265625 889.712158203125 1107.458740234375,0.502230167388916,LMSZZC,0.31274544916277797
786,228,621.5052490234375 847.3279418945312 1055.989013671875 1186.5765380859375,car,772.0133056640625 1068.571533203125 892.2279052734375 1107.292236328125,0.5813876390457153,LM15ZZC,0.5416268646354846
787,228,617.443603515625 848.12158203125 1051.756103515625 1187.1773681640625,car,771.38525390625 1072.3267822265625 883.4248046875 1110.3602294921875,0.3975684344768524,LM15ZZC,0.7551230012437683
788,228,614.1983642578125 850.345458984375 1048.39892578125 1189.382080078125,car,770.968505859375 1077.0947265625 883.4224853515625 1117.36962890625,0.5637634992599487,LNSZZC,0.6861140234666037
789,228,611.1475219726562 853.9652709960938 1047.931640625 1192.6837158203125,car,769.220458984375 1081.8675537109375 879.4134521484375 1120.1214599609375,0.7348833084106445,LI15ZZC,0.265367604382304
790,228,610.1216430664062 854.7786865234375 1045.6246337890625 1194.8828125,car,759.2994995117188 1084.9306640625 878.9513549804688 1125.3974609375,0.769392728805542,LN15ZZC,0.4447530259461869
791,228,608.1517944335938 857.2459106445312 1041.770751953125 1199.0888671875,car,756.906494140625 1087.39208984375 879.470947265625 1130.58154296875,0.524769127368927,LM15ZZC,0.801382636728864
792,228,605.8504638671875 860.2870483398438 1043.529052734375 1204.4735107421875,car,755.56640625 1089.0555419921875 881.259521484375 1138.2965087890625,0.45430395007133484,LM15ZZC,0.9291371822847071
793,228,603.5055847167969 862.6852722167969 1041.6710815429688 1208.2034301757812,0,756.8353881835938 1092.5306396484375 876.4755249023438 1136.9200439453125,0,0,0
794,228,601.1607055664062 865.08349609375 1039.8131103515625 1211.933349609375,car,758.1043701171875 1096.0057373046875 871.6915283203125 1135.5435791015625,0.7256873250007629,LH15ZZC,0.2077411576952905
795,228,598.3267211914062 868.3948974609375 1039.6417236328125 1216.142578125,car,758.4036865234375 1098.705078125 874.2120361328125 1138.615966796875,0.726536214351654,LH15ZZC,0.2939004776063344
796,228,596.2131958007812 870.2849731445312 1041.405029296875 1218.19140625,car,751.115478515625 1100.228759765625 870.72509765625 1145.447509765625,0.7447605133056641,LH15ZZC,0.49297292669055925
797,228,593.7416381835938 873.6505126953125 1042.5140380859375 1221.5462646484375,car,750.7008056640625 1110.0157470703125 866.6448974609375 1147.0394287109375,0.622222363948822,LH15ZZC,0.4457405935628755
798,228,590.9752197265625 877.738525390625 1040.420654296875 1226.72705078125,car,749.0840454101562 1113.4443359375 863.3474731445312 1152.48291015625,0.8111141920089722,LH15ZZC,0.6935122512306349
799,228,589.8516845703125 881.219482421875 1039.580810546875 1229.540283203125,car,744.37109375 1116.0714111328125 860.46240234375 1157.7279052734375,0.8094240427017212,LI15ZZC,0.6030074961605649
800,228,587.8828125 885.2409057617188 1040.0927734375 1234.26220703125,car,744.870361328125 1119.71142578125 857.562744140625 1164.7578125,0.6716731190681458,LN15ZZC,0.47320742869646437
801,228,583.1039428710938 888.5564575195312 1037.1881103515625 1239.057861328125,car,741.7838134765625 1123.52197265625 859.4678955078125 1168.033447265625,0.5576550960540771,LN15ZZC,0.5591919215558033
802,228,581.6827392578125 890.2474365234375 1035.302001953125 1242.8751220703125,car,746.162353515625 1124.58837890625 854.10791015625 1166.140380859375,0.5572720766067505,LNSZZC,0.6672457968583102
803,228,579.0155639648438 893.347412109375 1033.99169921875 1247.0526123046875,car,742.4357299804688 1126.2872314453125 854.8231811523438 1168.1627197265625,0.7779973745346069,LM15ZZC,0.7093088697252888
804,228,574.9505004882812 896.2281494140625 1032.6734619140625 1251.086181640625,car,738.1044921875 1130.186279296875 855.7740478515625 1172.661865234375,0.6558096408843994,LN15ZZC,0.7462774021390888
805,228,572.41357421875 898.471435546875 1030.22607421875 1253.39599609375,car,734.6178588867188 1132.482177734375 864.1755981445312 1178.064208984375,0.5255667567253113,LN15ZZC,0.5166103104034346
806,228,570.3134765625 902.4652099609375 1029.013671875 1256.945556640625,car,735.5992431640625 1138.0751953125 854.4576416015625 1180.6953125,0.783379077911377,LH15ZZC,0.5387279857755234
807,228,566.186279296875 905.499267578125 1027.18212890625 1260.7337646484375,car,730.9552001953125 1144.763916015625 847.5047607421875 1186.09912109375,0.8656817078590393,LN15ZZC,0.7038689825347574
808,228,565.1426391601562 907.710205078125 1025.2552490234375 1262.75146484375,car,727.0892333984375 1147.476318359375 848.022705078125 1186.584716796875,0.7389445304870605,LH15ZZC,0.47122744700775493
809,228,563.334716796875 910.850341796875 1024.062255859375 1268.71875,car,722.0789794921875 1148.9862060546875 845.4912109375 1197.3302001953125,0.7760127186775208,LU15ZZC,0.39353523618548686
810,228,561.2238159179688 914.9974975585938 1022.4775390625 1273.5535888671875,car,724.5655517578125 1152.4337158203125 849.990234375 1198.5296630859375,0.5124826431274414,LH15ZZC,0.5356413809011495
811,228,560.5675659179688 917.4298095703125 1021.8525390625 1276.79296875,car,727.6312866210938 1156.788818359375 842.5205688476562 1195.881591796875,0.7878598570823669,LN15ZZC,0.799405080846189
812,228,557.6859741210938 921.0496826171875 1020.3441772460938 1280.1895751953125,car,722.737548828125 1160.83251953125 839.5069580078125 1200.79443359375,0.7969228625297546,LN15ZZC,0.8224982461984547
813,228,554.6552124023438 923.6531982421875 1021.2020263671875 1283.91943359375,car,714.001708984375 1163.2745361328125 840.22412109375 1208.7886962890625,0.8401663899421692,LN15ZZC,0.965809751903483
814,228,552.8806762695312 925.681640625 1019.4149169921875 1286.84423828125,car,716.0453491210938 1165.239990234375 840.8746948242188 1210.949462890625,0.8290561437606812,LN15ZZC,0.9849760320278161
815,228,548.8304443359375 927.6715087890625 1016.5835571289062 1292.1612548828125,car,714.6976318359375 1173.18359375 838.0054931640625 1213.640625,0.8500251770019531,LN15ZZC,0.9053212560693108
816,228,544.9923706054688 929.822998046875 1016.0706787109375 1296.6259765625,car,710.475830078125 1179.392578125 831.1868896484375 1217.68017578125,0.8028970956802368,LN15ZZC,0.7024671326525667
817,228,543.004150390625 932.0947875976562 1014.4519653320312 1300.602294921875,car,714.4771728515625 1180.87744140625 829.2994384765625 1222.7431640625,0.8540961742401123,LN15ZZC,0.7680951142354879
818,228,540.5025024414062 936.014892578125 1013.1734619140625 1305.3673095703125,car,709.880126953125 1184.25634765625 823.8170166015625 1233.86376953125,0.6736773252487183,LN15ZZC,0.9104675048171146
819,228,538.30029296875 940.6244506835938 1010.9417114257812 1310.498291015625,car,699.878662109375 1185.63671875 824.08056640625 1230.10693359375,0.8027433156967163,LN15ZZC,0.6694665257354823
820,228,536.3506469726562 942.2977905273438 1009.1748046875 1314.2086181640625,car,701.269775390625 1185.6375732421875 824.660888671875 1235.3643798828125,0.7562141418457031,LN15ZZC,0.8877489366532577
821,228,532.9234008789062 946.0966186523438 1009.4793701171875 1319.0908203125,car,699.2462158203125 1191.158203125 822.9266357421875 1239.3115234375,0.8430109620094299,LN15ZZC,0.6488793572259626
822,228,528.6837768554688 950.09326171875 1002.8536987304688 1323.3564453125,car,695.5572509765625 1195.94091796875 816.8924560546875 1241.11669921875,0.8291178941726685,LN15ZZC,0.7418179450351299
823,228,527.953369140625 953.0674438476562 1004.3716430664062 1326.1593017578125,car,701.0636596679688 1202.91845703125 820.4551391601562 1243.737060546875,0.7358826398849487,LN15ZZC,0.7771459653260769
824,228,523.5059814453125 958.1593017578125 1002.4530639648438 1331.4918212890625,car,687.7529296875 1208.30419921875 817.4722900390625 1249.54931640625,0.8139885067939758,LNSZZC,0.6274328514210081
825,228,519.6281127929688 961.6954345703125 1000.7020263671875 1337.1092529296875,car,681.7698974609375 1213.5400390625 813.5977783203125 1259.568359375,0.6478573083877563,LN15ZZC,0.7593140936343228
826,228,517.28515625 963.7025146484375 1000.0068359375 1340.0926513671875,car,688.6741943359375 1214.43115234375 811.0557861328125 1259.62548828125,0.6990262866020203,LN15ZZC,0.938369897520696
827,228,514.8477172851562 967.6587524414062 999.1896362304688 1344.8248291015625,car,685.9207763671875 1219.56591796875 811.1204833984375 1261.47607421875,0.7269371747970581,LN15ZZC,0.6221318816089944
828,228,511.4491271972656 971.4647216796875 996.9906616210938 1349.28857421875,car,686.1536254882812 1224.750244140625 806.0191040039062 1267.0869140625,0.817047119140625,LN15ZZC,0.8206437695745982
829,228,509.1378479003906 973.6182250976562 995.6351928710938 1351.822998046875,car,680.6693115234375 1226.387939453125 812.047607421875 1272.376708984375,0.8300847411155701,LN15ZZC,0.768871410072154
830,228,505.2250671386719 976.4402465820312 992.982421875 1356.7281494140625,car,684.1060180664062 1233.949951171875 799.3836059570312 1272.202392578125,0.7469062805175781,LNSZZC,0.5243505968878874
831,228,502.3062438964844 980.3829345703125 991.108154296875 1361.5015869140625,car,682.1177978515625 1240.368896484375 797.9637451171875 1281.937255859375,0.8136366605758667,LNSZZC,0.32399179891843916
832,228,499.84954833984375 983.40087890625 991.1846923828125 1364.9029541015625,car,671.941162109375 1243.240234375 797.58349609375 1282.876953125,0.8269176483154297,LNSZZC,0.7833084004415338
833,228,496.47711181640625 987.5074462890625 988.793701171875 1370.300048828125,car,670.2362060546875 1246.92919921875 790.6141357421875 1290.10400390625,0.7865550518035889,LNSZZC,0.28351162390484236
834,228,493.22601318359375 989.9834594726562 988.1192016601562 1376.01904296875,car,665.8641967773438 1248.688232421875 792.5119018554688 1293.048583984375,0.8308455348014832,LN15ZZC,0.706164946908974
835,228,491.1935119628906 990.4330444335938 985.6095581054688 1379.21630859375,car,668.778564453125 1251.24560546875 791.392333984375 1294.66552734375,0.7997020483016968,LNSZZC,0.8959227405032987
836,228,488.740966796875 993.5293579101562 985.3763427734375 1383.5616455078125,car,663.488525390625 1256.6087646484375 789.832763671875 1301.2713623046875,0.836112916469574,LN15ZZC,0.5242370618527907
837,228,484.56756591796875 999.2442626953125 983.1503295898438 1389.3223876953125,car,654.1497192382812 1262.5701904296875 786.4979858398438 1306.7540283203125,0.850897490978241,LN15ZZC,0.5741475844113116
838,228,481.1208801269531 998.767822265625 981.0466918945312 1392.94580078125,car,657.959716796875 1265.4697265625 790.5474853515625 1309.077392578125,0.8094350695610046,LN15ZZC,0.777236349209767
839,228,477.8719482421875 1002.302978515625 979.3868408203125 1398.2679443359375,car,643.3524169921875 1274.60400390625 784.6707763671875 1314.923828125,0.8217178583145142,LN15ZZC,0.21997986050140256
840,228,475.3829345703125 1009.2110595703125 976.3695068359375 1403.696533203125,car,652.2003173828125 1278.85693359375 780.461669921875 1322.05712890625,0.8201794028282166,LNSZZC,0.5317004967481381
841,228,472.369140625 1013.3961181640625 975.848388671875 1407.1016845703125,car,653.763427734375 1280.826904296875 780.48486328125 1321.935791015625,0.8441710472106934,LNSZZC,0.7653439020772478
842,228,469.2398681640625 1018.845458984375 973.57763671875 1411.5745849609375,car,651.46337890625 1285.5831298828125 778.012939453125 1326.4566650390625,0.8140502572059631,LN15ZZC,0.2841407528721541
843,228,466.0946960449219 1022.9713745117188 971.9790649414062 1416.73388671875,car,644.3787841796875 1289.6961669921875 781.1307373046875 1336.4615478515625,0.8520644903182983,LNSZZC,0.21023838742539108
844,228,463.4054870605469 1027.0218505859375 971.9991455078125 1418.3126220703125,car,642.8013916015625 1291.1063232421875 777.1737060546875 1337.8775634765625,0.8686223030090332,LNSZZC,0.8705900755022952
845,228,459.1460876464844 1031.2742919921875 969.1876220703125 1422.6082763671875,car,643.40478515625 1298.117919921875 772.8516845703125 1343.388916015625,0.8558756113052368,LNSZZC,0.8102069770626029
846,228,455.1282043457031 1036.48974609375 966.6192016601562 1428.85986328125,car,631.426025390625 1305.538330078125 766.449951171875 1350.816162109375,0.872505784034729,LN15ZZC,0.5891315659105241
847,228,453.026611328125 1040.3394775390625 966.4169921875 1431.2503662109375,car,632.6724243164062 1308.716064453125 765.9497680664062 1351.436279296875,0.8740813136100769,LN15ZZC,0.4929947248903454
848,228,449.785400390625 1045.02001953125 964.5776977539062 1435.0167236328125,car,629.7466430664062 1312.2281494140625 762.7345581054688 1355.7506103515625,0.8848552107810974,LN15ZZC,0.9433050143064827
849,228,446.7433166503906 1049.84521484375 962.5379028320312 1436.075439453125,car,631.9354858398438 1316.981689453125 763.8258666992188 1362.549560546875,0.874987006187439,LNSZZC,0.6099512179784891
850,228,444.91119384765625 1052.4903564453125 961.8268432617188 1435.5894775390625,car,631.6511840820312 1320.652099609375 764.9689331054688 1367.049560546875,0.8573280572891235,LN15ZZC,0.7681810764363302
851,228,443.0799255371094 1055.447265625 959.7307739257812 1436.2132568359375,car,626.009765625 1327.497802734375 756.41796875 1372.166748046875,0.847245454788208,LNSZZC,0.7828401933872483
852,228,439.4130859375 1055.8941650390625 958.626953125 1436.3331298828125,car,618.5919189453125 1331.500244140625 756.967041015625 1379.509521484375,0.8603948354721069,LNSZZC,0.9845823626115988
853,228,437.4537353515625 1056.8157958984375 956.2688598632812 1435.3924560546875,car,616.8060302734375 1338.439453125 754.2904052734375 1381.66015625,0.8164829015731812,LNSZZC,0.9526383442234464
